subseries,filename,path,size,created,modified,accessed,md5,sha1,flagged,labels,comment,type,exportedAs
Bookmark: 04.01 The Structure of Evolutionary Theory,MACRXTRA.BIB,/CM056.ad1/A::A:\/LIBS/MACRXTRA.BIB,1386 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9/24/1991 10:55:22 AM (1991-09-24 17:55:22 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),61128CE8BE9AF66B04F3EB41E2995417,DAD6FAA1A23464AD7DEB1A19FF21DDDEEBC9A227,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:5.25,O,A,I,P",n/a,Unknown,files\MACRXTRA.BIB
Bookmark: 04.01 The Structure of Evolutionary Theory,SQUARSNA,/CM048.ad1/A::A:\/SQUARSNA,65361 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7/9/1991 12:08:22 PM (1991-07-09 19:08:22 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),593E37F3A32612292DBB9B8738C8FF53,1DCBF107093E963B16C27533BD0D485900D854A0,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:5.25,O,A,I,P",n/a,WordPerfect 4.2,files\SQUARSNA.wp
Bookmark: 04.01 The Structure of Evolutionary Theory,~WRL2624.tmp,/CM084.ad1/A::A:\/~WRL2624.tmp,176128 B,5/10/2000 2:40:22 PM (2000-05-10 21:40:22 UTC),4/2/2001 2:56:40 PM (2001-04-02 21:56:40 UTC),4/3/2001 12:00:00 AM (2001-04-03 07:00:00 UTC),877B105785C31B8094B4C7666196022A,2DEBB13E64FD933AA796EB315D7A70E24520D2F7,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\~WRL2624.tmp.doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3B,/CM077.ad1/A::A:\/CHAP2.3B,12288 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/21/1992 12:21:32 PM (1992-08-21 19:21:32 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),CE75CE86FBBC28E63DDF52C91005FEE0,CE4019D3F1A84601FD144035BD579852FEC6EDD8,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\CHAP2.3B.wp5
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3B,/CM103.ad1/A::A:\/CHAP2.3B,85107 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/17/1999 2:19:32 PM (1999-06-17 21:19:32 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),FA5B708BB7106BB0474FC03C8CAAA5E9,4EC32AA0540004E6C8CCBFDE1802BE25DAAB366B,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP2.3B[70003].wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3B,/CM013.ad1/A::A:\/CHAP2.3B,73949 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9/27/1989 10:35:54 AM (1989-09-27 17:35:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8D869D02385ED0D8AA08966BBD12D63E,00BCD1B17C591679286F9F11DE118DBAD351D543,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:5.25,O,A,I,P",n/a,Unknown,files\CHAP2[140002].3B
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3B.doc,/CM122.ad1/A::A:\/CHAP2.3B.doc,95232 B,10/1/1999 11:34:19 AM (1999-10-01 18:34:19 UTC),5/8/2001 2:07:56 PM (2001-05-08 21:07:56 UTC),5/8/2001 12:00:00 AM (2001-05-08 07:00:00 UTC),44AA922864B42521411BDCEBC0F77976,305192D678653829D9A56838A199569672AB1B6C,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP2.3B.doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3B.doc,/CM152.ad1/B::B:\/CHAP2.3B.doc,92160 B,10/1/1999 11:34:19 AM (1999-10-01 18:34:19 UTC),6/14/2000 10:52:10 AM (2000-06-14 17:52:10 UTC),2/26/2001 11:00:00 PM (2001-02-27 07:00:00 UTC),DDE5EE5DE61D0B8B2616E7B4C34CA76B,6D5566CA080576FDF9D4A0178DE719D89D60BEEC,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP2.3B[240005].doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3C,/CM067.ad1/A::A:\/CHAP2.3C,68754 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1/31/1996 8:59:50 AM (1996-01-31 16:59:50 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),A68E9FA465C528DF2DD0FA1C358288DB,3250130A48435F6B0F793BF38DA649F7393C9D44,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP2.3C.wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3C,/CM075.ad1/A::A:\/CHAP2.3C,61777 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9/20/1989 10:01:56 AM (1989-09-20 17:01:56 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),163109FB38E6A6FE8B318A8AD39EDD14,3FA1EAE77620B0E49BBAF6B85A39294D19932A50,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Unknown,files\CHAP2.3C
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3C,/CM077.ad1/A::A:\/CHAP2.3C,64492 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/21/1992 4:23:28 PM (1992-08-21 23:23:28 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),4C8CEC6CBA68D9BAC2AB4FF4887A653A,35AEE2C8DA299A7987DEB668F0431D1C9C26E38D,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\CHAP2.3C.wp5
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3C,/CM103.ad1/A::A:\/CHAP2.3C,73950 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/17/1999 2:17:48 PM (1999-06-17 21:17:48 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),C1B0681A08C4860CF54CC5E4F4BE0E90,D7CE57D1F3D1EFDC51E2A57BA3FF6942586D347A,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP2.3C[70002].wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3C,/CM038.ad1/A::A:\/CHAP2.3C,65583 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7/21/1992 1:29:00 PM (1992-07-21 20:29:00 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1C6CC5CEEA3D6A5D27030481D1EC6D09,7BDE849BB63D698DCE428CFEEC41FDA9A834322E,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\CHAP2.3C[136002].wp5
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3C,/CM013.ad1/A::A:\/CHAP2.3C,61777 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9/20/1989 10:01:56 AM (1989-09-20 17:01:56 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),163109FB38E6A6FE8B318A8AD39EDD14,3FA1EAE77620B0E49BBAF6B85A39294D19932A50,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:5.25,O,A,I,P",n/a,Unknown,files\CHAP2[140003].3C
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3C.doc,/CM122.ad1/A::A:\/CHAP2.3C.doc,54784 B,10/1/1999 11:34:19 AM (1999-10-01 18:34:19 UTC),5/8/2001 2:02:52 PM (2001-05-08 21:02:52 UTC),5/8/2001 12:00:00 AM (2001-05-08 07:00:00 UTC),0F3FD9CC1F41F102EA1BBC563546627F,44FE259177050A58793FD365BDDFA7FC923E02D9,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP2.3C.doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3C.doc,/CM152.ad1/B::B:\/CHAP2.3C.doc,53248 B,10/1/1999 11:34:19 AM (1999-10-01 18:34:19 UTC),6/14/2000 10:50:54 AM (2000-06-14 17:50:54 UTC),6/14/2000 12:00:00 AM (2000-06-14 07:00:00 UTC),4D49F486DECDC46CAA455585F5B5E99F,114FD0FB224F7137795691C4E72C2470851B9604,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP2.3C[240004].doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3D,/CM103.ad1/A::A:\/CHAP2.3D,35695 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/17/1999 2:20:42 PM (1999-06-17 21:20:42 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2D44213064E6F012B4FED81600C40FD3,26486AFFF838195F097B0AD16A16B1F8F1E6ACFF,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP2.3D.wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3D.doc,/CM122.ad1/A::A:\/CHAP2.3D.doc,47104 B,10/1/1999 11:34:42 AM (1999-10-01 18:34:42 UTC),5/8/2001 2:09:18 PM (2001-05-08 21:09:18 UTC),5/8/2001 12:00:00 AM (2001-05-08 07:00:00 UTC),5C9A00D1341AC616AE3607378AAE330D,55C27A664308C0D0C04F09DBAAAAC70FD7CDF13B,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP2.3D.doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.3D.doc,/CM152.ad1/B::B:\/CHAP2.3D.doc,46592 B,10/1/1999 11:34:42 AM (1999-10-01 18:34:42 UTC),6/14/2000 10:53:18 AM (2000-06-14 17:53:18 UTC),6/14/2000 12:00:00 AM (2000-06-14 07:00:00 UTC),71353690AC4D25FDF6CED3D729A65D84,455A9E8EF0643509BFD9193EAD83EA20E3E0B242,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP2.3D[240006].doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.BK!,/CM067.ad1/A::A:\/CHAP2.BK!,35099 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/22/1995 1:19:48 PM (1995-03-22 21:19:48 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),E805C2CD2FCEAD9B27D2E7CADACEA2FE,34A4B86F45F6C465256C7120EB71DB3C0EC38DA1,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP2.BK!.wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.I,/CM067.ad1/A::A:\/CHAP2.I,89287 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1/31/1996 9:03:20 AM (1996-01-31 17:03:20 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),E9BEB730CDDAB8E1FD4E63E6BDFCBB7E,A6F3D37B8766C71B089D9812044D521D6B0B5259,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP2.I.wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.I,/CM075.ad1/A::A:\/CHAP2.I,74343 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9/22/1989 1:41:12 PM (1989-09-22 20:41:12 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),4F4386AB5B48AEC3A962C226D965A4A8,AE9BD9570F5E86A7F96CCDE91F6984E39040DAA4,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 4.2,files\CHAP2.I.wp
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.I,/CM077.ad1/A::A:\/CHAP2.I,80685 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/21/1992 11:35:54 AM (1992-08-21 18:35:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),05BDA8EC58EBE44E48B054C72C75D74B,72132386A4F711FD5B2A262243D0A30C4C44D293,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\CHAP2.I.wp5
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.I,/CM103.ad1/A::A:\/CHAP2.I,93781 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/17/1999 2:14:44 PM (1999-06-17 21:14:44 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),E851DC05DA95E1D664F5ABD4770DA351,18A1BE1AC4F064B0721C15694A0A28EA59183451,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP2.I[70006].wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.I,/CM013.ad1/A::A:\/CHAP2.I,74343 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9/22/1989 1:41:12 PM (1989-09-22 20:41:12 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),4F4386AB5B48AEC3A962C226D965A4A8,AE9BD9570F5E86A7F96CCDE91F6984E39040DAA4,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:5.25,O,A,I,P",n/a,WordPerfect 4.2,files\CHAP2.I[140004].wp
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.I.doc,/CM084.ad1/A::A:\/CHAP2.I.doc,93696 B,10/1/1999 11:34:41 AM (1999-10-01 18:34:41 UTC),5/8/2001 1:47:06 PM (2001-05-08 20:47:06 UTC),5/8/2001 12:00:00 AM (2001-05-08 07:00:00 UTC),128CCF0E454FD433C0C79DAD855704B8,7F3E9A5647663AE5581CE4D1A83A300CC8FF7455,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP2.I.doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.I.doc,/CM122.ad1/A::A:\/CHAP2.I.doc,93696 B,10/1/1999 11:34:41 AM (1999-10-01 18:34:41 UTC),5/8/2001 1:49:16 PM (2001-05-08 20:49:16 UTC),5/8/2001 12:00:00 AM (2001-05-08 07:00:00 UTC),3CB87F68B7AE3C0001FEA94285BB564A,CC10DAE321271E9E75006462A1BD77946D9A9443,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP2.I[62002].doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.I.doc,/CM152.ad1/B::B:\/CHAP2.I.doc,126464 B,10/1/1999 11:34:41 AM (1999-10-01 18:34:41 UTC),2/28/2001 6:38:28 AM (2001-02-28 14:38:28 UTC),6/14/2000 12:00:00 AM (2000-06-14 07:00:00 UTC),B5D7497C9EA0C506DB1F5C9C3751309D,9BBE7173F3445D6FAD8F7A7CF32630CDFB38E7C4,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP2.I[240002].doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.III,/CM067.ad1/A::A:\/CHAP2.III,34978 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1/31/1996 9:04:48 AM (1996-01-31 17:04:48 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7E5313DE02298044C8EA68003D19F9D9,A446D439BA4E60D91BCD22A719FA5B66FEAB3DA8,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP2.III.wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.III,/CM075.ad1/A::A:\/CHAP2.III,31063 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7/20/1992 3:10:52 PM (1992-07-20 22:10:52 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),786E1E50C203FF2E4C22E1B689DB42F3,E98E783BF85941267ECFA16001BA8BAD85FB1C08,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\CHAP2.III.wp5
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.III,/CM077.ad1/A::A:\/CHAP2.III,31616 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/19/1992 6:34:26 PM (1992-08-20 01:34:26 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),235731E6DE8DA7D9085F7D0B6A80B160,5F5F2495F6B1A3B95E4F22755C33F9708B715C83,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\CHAP2.III[59004].wp5
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.III,/CM103.ad1/A::A:\/CHAP2.III,37926 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/17/1999 2:16:10 PM (1999-06-17 21:16:10 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1ACE3696F58A1EB1ADFE04A9D79B220E,6ECF537D01E826018A1700CFB9C9674C433E5950,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP2.III[70007].wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.III,/CM013.ad1/A::A:\/CHAP2.III,31063 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7/20/1992 3:10:52 PM (1992-07-20 22:10:52 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),786E1E50C203FF2E4C22E1B689DB42F3,E98E783BF85941267ECFA16001BA8BAD85FB1C08,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\CHAP2.III[140005].wp5
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.III.doc,/CM122.ad1/A::A:\/CHAP2.III.doc,45568 B,10/1/1999 11:34:18 AM (1999-10-01 18:34:18 UTC),5/8/2001 2:01:10 PM (2001-05-08 21:01:10 UTC),5/8/2001 12:00:00 AM (2001-05-08 07:00:00 UTC),F0A908877D6C5370C503CB58FFA49060,DBC21539010A120F34D6247ACF5BACB0A95E8BB9,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP2.III.doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2.III.doc,/CM152.ad1/B::B:\/CHAP2.III.doc,45568 B,10/1/1999 11:34:18 AM (1999-10-01 18:34:18 UTC),6/14/2000 10:49:46 AM (2000-06-14 17:49:46 UTC),6/14/2000 12:00:00 AM (2000-06-14 07:00:00 UTC),9C898A2D23199773F094614DAE47C3F9,C49A48F7EC401CA7452C7F8914E832474303B0F8,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP2.III[240003].doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP23C.BK!,/CM067.ad1/A::A:\/CHAP23C.BK!,4156 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/4/1996 12:24:20 PM (1996-03-04 20:24:20 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),ABA455786EB390E4DF3F8FF296F4D6AB,DF2A9CECC3B15E72D8F7D34109F07F916C389764,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP23C.BK!.wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP23C.TOC,/CM103.ad1/A::A:\/CHAP23C.TOC,3915 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/17/1999 2:22:08 PM (1999-06-17 21:22:08 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),FB81C870F74D1375070ED84A48477BD5,4AC2434F2F6625E29689F84151CCB6DE57F466C6,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP23C.TOC.wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP2TAB,/CM077.ad1/A::A:\/CHAP2TAB,1833 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/21/1992 11:02:46 AM (1992-08-21 18:02:46 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),ECBCB4314D2CB0B09BDE2A1E08C24946,814068D5BF521C8949F558343CCCECF1D1199C55,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\CHAP2TAB.wp5
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP3-I.BK!,/CM067.ad1/A::A:\/CHAP3-I.BK!,99948 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/4/1996 12:17:38 PM (1996-03-04 20:17:38 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),FE3C418C44B22D30A4E4F78E682AC12C,8B8FF081538772FB8351DE3C04CC746BE4771C7E,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP3-I.BK!.wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP3-I.BK!,/CM104.ad1/A::A:\/CHAP3-I.BK!,99948 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),4/15/1996 2:00:16 PM (1996-04-15 21:00:16 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),52AD6B4566AFB2E06B5BE0F52EBD9BA7,9D418EB1411D1444A9A6A375FDFACDF6C3C2FCF4,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP3-I.BK![79002].wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP3-I.II,/CM067.ad1/A::A:\/CHAP3-I.II,99948 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),4/1/1996 1:28:58 PM (1996-04-01 21:28:58 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),0A32FECF53B5D85CA57A63623E647305,60BB1BC8E33AEC9DBC9432380A18EE1FDC1D39C8,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP3-I.II.wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP3-I.II,/CM075.ad1/A::A:\/CHAP3-I.II,84210 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9/13/1990 1:05:16 PM (1990-09-13 20:05:16 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),F6477AA2A51719A5C2BE14FA0894AB7F,E4C561B17AB90FB0424F244AA0D27B4CA4B89BB6,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 4.2,files\CHAP3-I.II.wp
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP3-I.II,/CM104.ad1/A::A:\/CHAP3-I.II,101739 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),10/29/1998 2:30:56 PM (1998-10-29 22:30:56 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),79A53162DC25ABCA4AEB4C52B57187C6,39C0D40A55821B30E669FC62141E5A8387D1AACB,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\CHAP3-I.II[79006].wpd
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP3-I.II,/CM014.ad1/A::A:\/CHAP3-I.II,84210 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9/13/1990 1:05:16 PM (1990-09-13 20:05:16 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),F6477AA2A51719A5C2BE14FA0894AB7F,E4C561B17AB90FB0424F244AA0D27B4CA4B89BB6,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:5.25,O,A,I,P",n/a,WordPerfect 4.2,files\CHAP3-I.II[124002].wp
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP3-I.II.doc,/CM123.ad1/A::A:\/CHAP3-I.II.doc,108544 B,10/1/1999 11:34:38 AM (1999-10-01 18:34:38 UTC),5/8/2001 2:20:20 PM (2001-05-08 21:20:20 UTC),5/8/2001 12:00:00 AM (2001-05-08 07:00:00 UTC),C442A5C3860DB2B70BE55F78476FEE9A,A3059E074C023BC77F4F96DD14A70EA159D5617A,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP3-I.II.doc
Bookmark: 04.01 The Structure of Evolutionary Theory,CHAP3-I.II.doc,/CM153.ad1/B::B:\/CHAP3-I.II.doc,109056 B,10/1/1999 11:34:38 AM (1999-10-01 18:34:38 UTC),6/14/2000 11:10:36 AM (2000-06-14 18:10:36 UTC),6/14/2000 12:00:00 AM (2000-06-14 07:00:00 UTC),AADF990EBF0181D855A4E31EF652843D,20FC077C9E70D4AAB6203EB9E27419E744746E19,False,"D,S:Punctuated equilibrium (Evolution),S:Evolution (Biology),CM:3.5,O,A,I,P",n/a,Microsoft Word 6.0,files\CHAP3-I.II[251002].doc
